,raceId,start_position,finish_position,laps,fast_lap_rank,statusId,season,round,gp,driver,driver_nationality,points_driver_season,driver_season_wins,constructor,constructor_season_points,constructor_season_position,constructor_season_wins,qualify_position,status,age,overtakes
12635,67,7,20,20,9.0,5,2006,15,Italian Grand Prix,rosa,Spanish,14.0,0,McLaren,97.0,3,0,7.0,Engine,36.0,-13
12636,80,8,16,46,3.0,5,2005,10,French Grand Prix,montoya,Colombian,16.0,0,McLaren,71.0,2,3,9.0,Engine,29.0,-8
12637,89,5,19,24,8.0,5,2005,19,Chinese Grand Prix,montoya,Colombian,60.0,3,McLaren,182.0,2,10,5.0,Engine,30.0,-14
12638,96,4,18,9,9.0,5,2004,7,European Grand Prix,raikkonen,Finnish,1.0,0,McLaren,5.0,6,0,4.0,Engine,25.0,-14
12639,96,18,17,25,12.0,5,2004,7,European Grand Prix,coulthard,British,4.0,0,McLaren,5.0,6,0,18.0,Engine,33.0,1
12640,104,7,19,13,13.0,5,2004,15,Italian Grand Prix,raikkonen,Finnish,28.0,1,McLaren,52.0,5,1,7.0,Engine,25.0,-12
12641,116,1,20,25,0.0,5,2003,9,European Grand Prix,raikkonen,Finnish,51.0,1,McLaren,76.0,3,2,1.0,Engine,24.0,-19
12642,125,5,18,24,0.0,5,2002,2,Malaysian Grand Prix,raikkonen,Finnish,4.0,0,McLaren,4.0,3,0,5.0,Engine,22.0,-13
12643,129,6,20,5,0.0,5,2002,6,Austrian Grand Prix,raikkonen,Finnish,4.0,0,McLaren,14.0,3,0,0.0,Engine,23.0,-14
12644,133,5,14,44,0.0,5,2002,10,British Grand Prix,raikkonen,Finnish,11.0,0,McLaren,37.0,3,1,0.0,Engine,23.0,-9
12645,137,2,16,35,0.0,5,2002,14,Belgian Grand Prix,raikkonen,Finnish,20.0,0,McLaren,57.0,3,1,0.0,Engine,22.0,-14
12646,138,6,15,29,0.0,5,2002,15,Italian Grand Prix,raikkonen,Finnish,20.0,0,McLaren,57.0,3,1,0.0,Engine,23.0,-9
12647,139,6,17,50,0.0,5,2002,16,United States Grand Prix,raikkonen,Finnish,20.0,0,McLaren,61.0,3,1,0.0,Engine,23.0,-11
12648,148,3,12,54,0.0,5,2001,8,Canadian Grand Prix,coulthard,British,40.0,2,McLaren,48.0,2,2,0.0,Engine,31.0,-9
12649,152,5,12,27,0.0,5,2001,12,German Grand Prix,coulthard,British,47.0,2,McLaren,66.0,2,3,0.0,Engine,30.0,-7
12650,152,3,19,13,0.0,5,2001,12,German Grand Prix,hakkinen,Finnish,19.0,1,McLaren,66.0,2,3,0.0,Engine,33.0,-16
12651,155,6,20,6,0.0,5,2001,15,Italian Grand Prix,coulthard,British,57.0,2,McLaren,81.0,2,3,0.0,Engine,30.0,-14
12652,172,3,19,25,0.0,5,2000,15,United States Grand Prix,hakkinen,Finnish,80.0,4,McLaren,143.0,2,7,0.0,Engine,32.0,-16
12653,196,2,18,17,0.0,5,1998,6,Monaco Grand Prix,coulthard,British,29.0,1,McLaren,75.0,1,5,0.0,Engine,27.0,-16
12654,204,4,18,16,0.0,5,1998,14,Italian Grand Prix,coulthard,British,48.0,1,McLaren,128.0,1,7,0.0,Engine,27.0,-14
12655,210,10,14,38,0.0,5,1997,4,San Marino Grand Prix,coulthard,British,10.0,1,McLaren,20.0,3,1,10.0,Engine,26.0,-4
12656,213,9,20,0,0.0,5,1997,7,Canadian Grand Prix,hakkinen,Finnish,10.0,0,McLaren,21.0,4,1,9.0,Engine,29.0,-11
12657,214,10,19,18,0.0,5,1997,8,French Grand Prix,hakkinen,Finnish,10.0,0,McLaren,21.0,4,1,10.0,Engine,29.0,-9
12658,215,3,12,52,0.0,5,1997,9,British Grand Prix,hakkinen,Finnish,10.0,0,McLaren,24.0,4,1,3.0,Engine,29.0,-9
12659,220,2,21,1,0.0,5,1997,14,Austrian Grand Prix,hakkinen,Finnish,14.0,0,McLaren,44.0,4,2,0.0,Engine,29.0,-19
12660,221,6,14,42,0.0,5,1997,15,Luxembourg Grand Prix,coulthard,British,30.0,2,McLaren,44.0,4,2,0.0,Engine,27.0,-8
12661,221,1,12,43,0.0,5,1997,15,Luxembourg Grand Prix,hakkinen,Finnish,14.0,0,McLaren,44.0,4,2,0.0,Engine,29.0,-11
12662,222,11,10,52,0.0,5,1997,16,Japanese Grand Prix,coulthard,British,30.0,2,McLaren,47.0,4,2,0.0,Engine,27.0,1
12663,228,11,8,61,0.0,5,1996,5,San Marino Grand Prix,hakkinen,Finnish,5.0,0,McLaren,9.0,4,0,11.0,Engine,28.0,3
12664,235,9,16,23,0.0,5,1996,12,Hungarian Grand Prix,coulthard,British,18.0,0,McLaren,37.0,4,0,0.0,Engine,26.0,-7
12665,244,6,24,8,0.0,5,1995,5,Monaco Grand Prix,hakkinen,Finnish,5.0,0,McLaren,8.0,4,0,6.0,Engine,27.0,-18
12666,245,10,15,47,0.0,5,1995,6,Canadian Grand Prix,blundell,British,3.0,0,McLaren,8.0,5,0,10.0,Engine,30.0,-5
12667,248,7,10,33,0.0,5,1995,9,German Grand Prix,hakkinen,Finnish,5.0,0,McLaren,10.0,6,0,7.0,Engine,27.0,-3
12668,248,8,16,17,0.0,5,1995,9,German Grand Prix,blundell,British,5.0,0,McLaren,10.0,6,0,8.0,Engine,29.0,-8
12669,249,5,24,3,0.0,5,1995,10,Hungarian Grand Prix,hakkinen,Finnish,5.0,0,McLaren,10.0,6,0,5.0,Engine,27.0,-19
12670,252,13,19,44,0.0,5,1995,13,Portuguese Grand Prix,hakkinen,Finnish,11.0,0,McLaren,21.0,4,0,13.0,Engine,27.0,-6
12671,257,8,21,13,0.0,5,1994,1,Brazilian Grand Prix,hakkinen,Finnish,0.0,0,McLaren,0.0,12,0,8.0,Engine,26.0,-13
12672,261,3,13,48,0.0,5,1994,5,Spanish Grand Prix,hakkinen,Finnish,4.0,0,McLaren,10.0,5,0,3.0,Engine,26.0,-10
12673,262,7,17,61,0.0,5,1994,6,Canadian Grand Prix,hakkinen,Finnish,4.0,0,McLaren,10.0,5,0,7.0,Engine,26.0,-10
12674,263,9,13,48,0.0,5,1994,7,French Grand Prix,hakkinen,Finnish,4.0,0,McLaren,10.0,5,0,9.0,Engine,25.0,-4
12675,263,12,19,29,0.0,5,1994,7,French Grand Prix,brundle,British,6.0,0,McLaren,10.0,5,0,12.0,Engine,35.0,-7
12676,264,9,25,0,0.0,5,1994,8,British Grand Prix,brundle,British,6.0,0,McLaren,14.0,4,0,9.0,Engine,35.0,-16
12677,265,13,12,19,0.0,5,1994,9,German Grand Prix,brundle,British,6.0,0,McLaren,14.0,4,0,13.0,Engine,35.0,1
12678,270,15,26,8,0.0,5,1994,14,European Grand Prix,brundle,British,12.0,0,McLaren,38.0,4,0,15.0,Engine,35.0,-11
12679,291,3,23,17,0.0,5,1992,3,Brazilian Grand Prix,senna,Brazilian,4.0,0,McLaren,9.0,3,0,0.0,Engine,32.0,-20
12680,296,4,21,10,0.0,5,1992,8,French Grand Prix,berger,Austrian,18.0,1,McLaren,36.0,2,2,0.0,Engine,33.0,-17
12681,303,3,26,2,0.0,5,1992,15,Japanese Grand Prix,senna,Brazilian,50.0,3,McLaren,89.0,2,4,0.0,Engine,33.0,-23
12682,310,5,25,5,0.0,5,1991,6,Mexican Grand Prix,berger,Austrian,10.0,0,McLaren,54.0,1,4,0.0,Engine,32.0,-20
12683,311,5,25,6,0.0,5,1991,7,French Grand Prix,berger,Austrian,10.0,0,McLaren,58.0,1,4,0.0,Engine,32.0,-20
12684,317,2,22,37,0.0,5,1991,13,Portuguese Grand Prix,berger,Austrian,31.0,0,McLaren,114.0,1,6,0.0,Engine,32.0,-20
12685,286,4,24,19,0.0,5,1993,14,Portuguese Grand Prix,senna,Brazilian,53.0,3,McLaren,60.0,3,3,0.0,Engine,34.0,-20
12686,361,2,7,66,0.0,5,1989,6,Canadian Grand Prix,senna,Brazilian,27.0,3,McLaren,56.0,1,4,0.0,Engine,29.0,-5
12687,367,1,13,44,0.0,5,1989,12,Italian Grand Prix,senna,Brazilian,51.0,5,McLaren,122.0,1,9,0.0,Engine,30.0,-12
12688,383,2,14,34,0.0,5,1988,12,Italian Grand Prix,prost,French,72.0,4,McLaren,147.0,1,11,0.0,Engine,34.0,-12
12689,484,20,21,9,0.0,5,1981,2,Brazilian Grand Prix,cesaris,Italian,0.0,0,McLaren,0.0,12,0,0.0,Engine,22.0,-1
12690,488,10,9,52,0.0,5,1981,6,Monaco Grand Prix,watson,British,0.0,0,McLaren,1.0,11,0,0.0,Engine,35.0,1
12691,391,4,9,75,0.0,5,1987,4,Monaco Grand Prix,prost,French,18.0,2,McLaren,31.0,1,2,0.0,Engine,32.0,-5
12692,391,7,16,57,0.0,5,1987,4,Monaco Grand Prix,johansson,Swedish,13.0,0,McLaren,31.0,1,2,0.0,Engine,31.0,-9
12693,394,4,12,53,0.0,5,1987,7,British Grand Prix,prost,French,26.0,2,McLaren,39.0,2,2,0.0,Engine,33.0,-8
12694,394,10,19,18,0.0,5,1987,7,British Grand Prix,johansson,Swedish,13.0,0,McLaren,39.0,2,2,0.0,Engine,31.0,-9
12695,404,9,13,30,0.0,5,1986,1,Brazilian Grand Prix,prost,French,0.0,0,McLaren,0.0,9,0,0.0,Engine,31.0,-4
12696,404,7,23,6,0.0,5,1986,1,Brazilian Grand Prix,keke_rosberg,Finnish,0.0,0,McLaren,0.0,9,0,0.0,Engine,37.0,-16
12697,408,8,22,6,0.0,5,1986,5,Belgian Grand Prix,keke_rosberg,Finnish,11.0,0,McLaren,34.0,1,2,0.0,Engine,37.0,-14
12698,421,7,11,49,0.0,5,1985,2,Portuguese Grand Prix,lauda,Austrian,0.0,0,McLaren,9.0,3,1,0.0,Engine,36.0,-4
12699,424,17,19,37,0.0,5,1985,5,Canadian Grand Prix,lauda,Austrian,3.0,0,McLaren,25.0,3,2,0.0,Engine,36.0,-2
12700,429,3,13,39,0.0,5,1985,10,Austrian Grand Prix,lauda,Austrian,5.0,0,McLaren,55.0,2,4,0.0,Engine,37.0,-10
12701,435,4,19,26,0.0,5,1985,16,Australian Grand Prix,prost,French,73.0,5,McLaren,90.0,1,6,0.0,Engine,30.0,-15
12702,439,5,20,15,0.0,5,1984,4,San Marino Grand Prix,lauda,Austrian,9.0,1,McLaren,33.0,1,3,0.0,Engine,35.0,-15
12703,449,2,25,3,0.0,5,1984,14,Italian Grand Prix,prost,French,53.5,5,McLaren,116.5,1,10,0.0,Engine,30.0,-23
12704,505,12,8,74,0.0,5,1980,8,British Grand Prix,watson,British,3.0,0,McLaren,7.0,8,0,0.0,Engine,34.0,4
12705,506,20,17,39,0.0,5,1980,9,German Grand Prix,watson,British,3.0,0,McLaren,7.0,8,0,0.0,Engine,34.0,3
12706,507,21,18,34,0.0,5,1980,10,Austrian Grand Prix,watson,British,3.0,0,McLaren,7.0,9,0,0.0,Engine,34.0,3
12707,508,9,19,18,0.0,5,1980,11,Dutch Grand Prix,watson,British,3.0,0,McLaren,8.0,8,0,0.0,Engine,34.0,-10
12708,539,21,19,35,0.0,5,1978,13,Dutch Grand Prix,lunger,American,0.0,0,McLaren,12.0,8,0,0.0,Engine,33.0,2
12709,535,22,22,28,0.0,5,1978,9,French Grand Prix,giacomelli,Italian,0.0,0,McLaren,11.0,5,0,0.0,Engine,25.0,0
12710,535,24,19,45,0.0,5,1978,9,French Grand Prix,lunger,American,0.0,0,McLaren,11.0,5,0,0.0,Engine,32.0,5
12711,556,15,13,38,0.0,5,1977,14,Italian Grand Prix,giacomelli,Italian,0.0,0,McLaren,38.0,4,1,0.0,Engine,25.0,2
12712,556,19,23,4,0.0,5,1977,14,Italian Grand Prix,lunger,American,0.0,0,McLaren,38.0,4,1,0.0,Engine,32.0,-4
12713,516,18,22,21,0.0,5,1979,5,Spanish Grand Prix,watson,British,4.0,0,McLaren,4.0,5,0,0.0,Engine,33.0,-4
12714,523,14,19,6,0.0,5,1979,12,Dutch Grand Prix,tambay,French,0.0,0,McLaren,13.0,7,0,0.0,Engine,30.0,-5
12715,523,12,13,22,0.0,5,1979,12,Dutch Grand Prix,watson,British,13.0,0,McLaren,13.0,7,0,0.0,Engine,33.0,-1
12716,524,14,22,3,0.0,5,1979,13,Italian Grand Prix,tambay,French,0.0,0,McLaren,13.0,7,0,0.0,Engine,30.0,-8
12717,525,20,21,19,0.0,5,1979,14,Canadian Grand Prix,tambay,French,0.0,0,McLaren,14.0,7,0,0.0,Engine,30.0,-1
12718,526,22,18,20,0.0,5,1979,15,United States Grand Prix,tambay,French,0.0,0,McLaren,15.0,7,0,0.0,Engine,30.0,4
12719,529,3,26,5,0.0,5,1978,3,South African Grand Prix,hunt,British,3.0,0,McLaren,3.0,6,0,0.0,Engine,31.0,-23
12720,452,16,19,34,0.0,5,1983,1,Brazilian Grand Prix,watson,British,0.0,0,McLaren,4.0,2,0,0.0,Engine,37.0,-3
12721,454,14,26,3,0.0,5,1983,3,French Grand Prix,watson,British,9.0,1,McLaren,19.0,1,1,0.0,Engine,37.0,-12
12722,465,13,24,25,0.0,5,1983,14,European Grand Prix,lauda,Austrian,12.0,0,McLaren,34.0,5,1,0.0,Engine,35.0,-11
12723,472,12,12,56,0.0,5,1982,6,Monaco Grand Prix,lauda,Austrian,12.0,1,McLaren,29.0,1,2,0.0,Engine,33.0,0
12724,479,18,9,44,0.0,5,1982,13,Austrian Grand Prix,watson,British,30.0,2,McLaren,56.0,2,4,0.0,Engine,36.0,9
12725,482,13,15,53,0.0,5,1982,16,Caesars Palace Grand Prix,lauda,Austrian,30.0,2,McLaren,69.0,2,4,0.0,Engine,34.0,-2
12726,547,7,22,10,0.0,5,1977,5,Spanish Grand Prix,hunt,British,9.0,0,McLaren,12.0,4,0,0.0,Engine,30.0,-15
12727,548,7,18,25,0.0,5,1977,6,Monaco Grand Prix,hunt,British,9.0,0,McLaren,15.0,4,0,0.0,Engine,30.0,-11
12728,554,2,19,43,0.0,5,1977,12,Austrian Grand Prix,hunt,British,22.0,1,McLaren,35.0,4,1,0.0,Engine,30.0,-17
12729,558,20,11,76,0.0,5,1977,16,Canadian Grand Prix,lunger,American,0.0,0,McLaren,51.0,4,2,0.0,Engine,32.0,9
12730,559,8,16,28,0.0,5,1977,17,Japanese Grand Prix,mass,German,25.0,0,McLaren,60.0,3,3,0.0,Engine,31.0,-8
12731,563,4,14,65,0.0,5,1976,4,Spanish Grand Prix,mass,German,7.0,0,McLaren,18.0,2,1,0.0,Engine,29.0,-10
12732,565,14,17,24,0.0,5,1976,6,Monaco Grand Prix,hunt,British,15.0,1,McLaren,21.0,3,1,0.0,Engine,29.0,-3
12733,583,6,21,40,0.0,5,1975,8,Dutch Grand Prix,emerson_fittipaldi,Brazilian,21.0,1,McLaren,26.5,3,2,0.0,Engine,29.0,-15
12734,604,17,27,4,0.0,5,1974,15,United States Grand Prix,hulme,New Zealander,20.0,1,McLaren,73.0,1,4,0.0,Engine,38.0,-10
12735,607,3,9,75,0.0,5,1973,3,South African Grand Prix,scheckter,South African,0.0,0,McLaren,12.0,3,0,0.0,Engine,23.0,-6
12736,598,5,17,27,0.0,5,1974,9,French Grand Prix,emerson_fittipaldi,Brazilian,31.0,2,McLaren,43.0,2,3,0.0,Engine,28.0,-12
12737,601,3,18,37,0.0,5,1974,12,Austrian Grand Prix,emerson_fittipaldi,Brazilian,37.0,2,McLaren,55.0,2,3,0.0,Engine,28.0,-15
12738,637,8,19,32,0.0,5,1971,6,British Grand Prix,hulme,New Zealander,6.0,0,McLaren,6.0,7,0,0.0,Engine,135.0,-11
12739,637,14,15,53,0.0,5,1971,6,British Grand Prix,gethin,British,0.0,0,McLaren,6.0,7,0,0.0,Engine,131.0,-1
12740,639,9,21,4,0.0,5,1971,8,Austrian Grand Prix,hulme,New Zealander,6.0,0,McLaren,6.0,7,0,0.0,Engine,135.0,-12
12741,614,4,15,31,0.0,5,1973,10,Dutch Grand Prix,hulme,New Zealander,23.0,1,McLaren,38.0,3,2,0.0,Engine,37.0,-11
12742,620,3,15,49,0.0,5,1972,1,Argentine Grand Prix,revson,American,0.0,0,McLaren,6.0,2,0,0.0,Engine,33.0,-12
12743,627,10,19,8,0.0,5,1972,8,German Grand Prix,hulme,New Zealander,21.0,1,McLaren,29.0,4,1,0.0,Engine,36.0,-9
12744,1010,18,20,9,20.0,5,2019,1,Australian Grand Prix,sainz,Spanish,0.0,0,McLaren,0.0,9,0,18.0,Engine,25.0,-2
12745,1022,11,11,43,8.0,5,2019,13,Belgian Grand Prix,norris,British,24.0,0,McLaren,82.0,4,0,12.0,Engine,19.0,0
12746,890,4,19,64,4.0,5,2013,10,Hungarian Grand Prix,rosberg,German,84.0,2,Mercedes,208.0,2,3,4.0,Engine,28.0,-15
12747,900,1,19,2,20.0,5,2014,1,Australian Grand Prix,hamilton,British,0.0,0,Mercedes,25.0,2,1,1.0,Engine,29.0,-18
12748,963,1,18,40,7.0,5,2016,16,Malaysian Grand Prix,hamilton,British,265.0,6,Mercedes,553.0,1,14,1.0,Engine,31.0,-17
12749,846,5,22,32,15.0,5,2011,6,Monaco Grand Prix,michael_schumacher,German,14.0,0,Mercedes,40.0,5,0,5.0,Engine,42.0,-17
12750,54,11,15,48,7.0,5,2006,2,Malaysian Grand Prix,heidfeld,German,0.0,0,BMW Sauber,2.0,6,0,15.0,Engine,29.0,-4
12751,62,6,12,23,8.0,5,2006,10,United States Grand Prix,villeneuve,Canadian,7.0,0,BMW Sauber,19.0,5,0,6.0,Engine,35.0,-6
12752,2,6,19,1,0.0,5,2009,2,Malaysian Grand Prix,kubica,Polish,0.0,0,BMW Sauber,4.0,3,0,8.0,Engine,24.0,-13
12753,73,4,16,25,9.0,5,2005,3,Bahrain Grand Prix,heidfeld,German,6.0,0,Williams,13.0,4,0,4.0,Engine,28.0,-12
12754,78,13,14,43,9.0,5,2005,8,Canadian Grand Prix,heidfeld,German,25.0,0,Williams,47.0,3,0,13.0,Engine,29.0,-1
12755,21,15,14,41,13.0,5,2008,4,Spanish Grand Prix,rosberg,German,7.0,0,Williams,12.0,4,0,15.0,Engine,23.0,1
12756,42,14,16,68,11.0,5,2007,7,United States Grand Prix,rosberg,German,5.0,0,Williams,13.0,4,0,14.0,Engine,22.0,-2
12757,54,3,21,6,15.0,5,2006,2,Malaysian Grand Prix,rosberg,German,2.0,0,Williams,5.0,5,0,3.0,Engine,21.0,-18
12758,905,13,16,55,14.0,5,2014,6,Monaco Grand Prix,bottas,Finnish,34.0,0,Williams,52.0,6,0,13.0,Engine,25.0,-3
12759,160,18,20,5,0.0,5,2000,3,San Marino Grand Prix,button,British,1.0,0,Williams,7.0,5,0,18.0,Engine,21.0,-2
12760,162,10,17,61,0.0,5,2000,5,Spanish Grand Prix,button,British,3.0,0,Williams,15.0,3,0,0.0,Engine,20.0,-7
12761,164,14,21,16,0.0,5,2000,7,Monaco Grand Prix,button,British,3.0,0,Williams,15.0,3,0,0.0,Engine,20.0,-7
12762,172,6,21,14,0.0,5,2000,15,United States Grand Prix,button,British,10.0,0,Williams,34.0,3,0,0.0,Engine,21.0,-15
12763,172,10,15,58,0.0,5,2000,15,United States Grand Prix,ralf_schumacher,German,24.0,0,Williams,34.0,3,0,0.0,Engine,25.0,-5
12764,174,16,18,18,0.0,5,2000,17,Malaysian Grand Prix,button,British,12.0,0,Williams,36.0,3,0,0.0,Engine,21.0,-2
12765,174,8,16,43,0.0,5,2000,17,Malaysian Grand Prix,ralf_schumacher,German,24.0,0,Williams,36.0,3,0,0.0,Engine,25.0,-8
12766,91,7,19,27,7.0,5,2004,2,Malaysian Grand Prix,ralf_schumacher,German,5.0,0,Williams,17.0,2,0,7.0,Engine,29.0,-12
12767,113,3,17,32,0.0,5,2003,6,Austrian Grand Prix,montoya,Colombian,15.0,0,Williams,35.0,4,0,3.0,Engine,28.0,-14
12768,128,3,11,63,0.0,5,2002,5,Spanish Grand Prix,ralf_schumacher,German,20.0,1,Williams,43.0,2,1,0.0,Engine,27.0,-8
12769,130,1,17,46,0.0,5,2002,7,Monaco Grand Prix,montoya,Colombian,27.0,0,Williams,54.0,2,1,0.0,Engine,27.0,-16
12770,131,4,7,70,0.0,5,2002,8,Canadian Grand Prix,ralf_schumacher,German,27.0,1,Williams,54.0,2,1,0.0,Engine,27.0,-3
12771,131,1,16,56,0.0,5,2002,8,Canadian Grand Prix,montoya,Colombian,27.0,0,Williams,54.0,2,1,0.0,Engine,27.0,-15
12772,138,3,20,4,0.0,5,2002,15,Italian Grand Prix,ralf_schumacher,German,42.0,1,Williams,86.0,2,1,0.0,Engine,27.0,-17
12773,140,5,11,48,0.0,5,2002,17,Japanese Grand Prix,ralf_schumacher,German,42.0,1,Williams,92.0,2,1,5.0,Engine,27.0,-6
12774,150,6,19,52,0.0,5,2001,10,French Grand Prix,montoya,Colombian,12.0,0,Williams,43.0,3,2,0.0,Engine,25.0,-13
12775,151,10,17,36,0.0,5,2001,11,British Grand Prix,ralf_schumacher,German,31.0,2,Williams,46.0,3,2,0.0,Engine,26.0,-7
12776,152,1,14,24,0.0,5,2001,12,German Grand Prix,montoya,Colombian,15.0,0,Williams,56.0,3,3,0.0,Engine,26.0,-13
12777,154,1,16,1,0.0,5,2001,14,Belgian Grand Prix,montoya,Colombian,15.0,0,Williams,59.0,3,3,0.0,Engine,25.0,-15
12778,181,15,14,26,0.0,5,1999,7,French Grand Prix,zanardi,Italian,0.0,0,Williams,15.0,4,0,0.0,Engine,33.0,1
12779,200,7,17,16,0.0,5,1998,10,Austrian Grand Prix,frentzen,German,8.0,0,Williams,20.0,4,0,7.0,Engine,31.0,-10
12780,229,2,11,40,0.0,5,1996,6,Monaco Grand Prix,damon_hill,British,43.0,4,Williams,65.0,1,5,2.0,Engine,36.0,-9
12781,277,2,19,41,0.0,5,1993,5,Spanish Grand Prix,damon_hill,British,12.0,0,Williams,46.0,1,3,0.0,Engine,33.0,-17
12782,281,2,16,41,0.0,5,1993,9,British Grand Prix,damon_hill,British,28.0,0,Williams,95.0,1,6,0.0,Engine,33.0,-14
12783,285,1,12,48,0.0,5,1993,13,Italian Grand Prix,prost,French,81.0,7,Williams,139.0,1,10,0.0,Engine,39.0,-11
12784,382,5,18,30,0.0,5,1988,11,Belgian Grand Prix,patrese,Italian,2.0,0,Williams,8.0,7,0,0.0,Engine,34.0,-13
12785,299,1,13,55,0.0,5,1992,11,Hungarian Grand Prix,patrese,Italian,40.0,0,Williams,132.0,1,8,0.0,Engine,38.0,-12
12786,303,1,16,44,0.0,5,1992,15,Japanese Grand Prix,mansell,British,108.0,9,Williams,164.0,1,10,0.0,Engine,39.0,-15
12787,304,3,17,50,0.0,5,1992,16,Australian Grand Prix,patrese,Italian,56.0,1,Williams,164.0,1,10,0.0,Engine,38.0,-14
12788,372,2,20,18,0.0,5,1988,1,Brazilian Grand Prix,mansell,British,0.0,0,Williams,0.0,14,0,0.0,Engine,35.0,-18
12789,372,8,22,6,0.0,5,1988,1,Brazilian Grand Prix,patrese,Italian,0.0,0,Williams,0.0,14,0,0.0,Engine,34.0,-14
12790,373,11,21,42,0.0,5,1988,2,San Marino Grand Prix,mansell,British,0.0,0,Williams,0.0,10,0,0.0,Engine,34.0,-10
12791,375,14,20,20,0.0,5,1988,4,Mexican Grand Prix,mansell,British,0.0,0,Williams,1.0,7,0,0.0,Engine,35.0,-6
12792,375,17,22,16,0.0,5,1988,4,Mexican Grand Prix,patrese,Italian,1.0,0,Williams,1.0,7,0,0.0,Engine,34.0,-5
12793,376,9,21,28,0.0,5,1988,5,Canadian Grand Prix,mansell,British,0.0,0,Williams,1.0,8,0,0.0,Engine,35.0,-12
12794,376,11,19,32,0.0,5,1988,5,Canadian Grand Prix,patrese,Italian,1.0,0,Williams,1.0,8,0,0.0,Engine,35.0,-8
12795,377,6,20,18,0.0,5,1988,6,Detroit Grand Prix,mansell,British,0.0,0,Williams,1.0,10,0,0.0,Engine,35.0,-14
12796,395,1,12,25,0.0,5,1987,8,German Grand Prix,mansell,British,30.0,3,Williams,69.0,1,4,0.0,Engine,34.0,-11
12797,402,5,15,46,0.0,5,1987,15,Japanese Grand Prix,piquet,Brazilian,73.0,3,Williams,137.0,1,9,0.0,Engine,34.0,-10
12798,405,2,13,39,0.0,5,1986,2,Spanish Grand Prix,piquet,Brazilian,9.0,1,Williams,15.0,2,1,0.0,Engine,34.0,-11
12799,406,3,22,8,0.0,5,1986,3,San Marino Grand Prix,mansell,British,6.0,0,Williams,21.0,1,1,0.0,Engine,33.0,-19
12800,415,7,13,29,0.0,5,1986,12,Austrian Grand Prix,piquet,Brazilian,47.0,3,Williams,102.0,1,7,0.0,Engine,34.0,-6
12801,429,2,19,25,0.0,5,1985,10,Austrian Grand Prix,mansell,British,6.0,0,Williams,24.0,4,1,0.0,Engine,32.0,-17
12802,430,2,18,20,0.0,5,1985,11,Dutch Grand Prix,keke_rosberg,Finnish,18.0,1,Williams,25.0,4,1,0.0,Engine,37.0,-16
12803,431,3,11,47,0.0,5,1985,12,Italian Grand Prix,mansell,British,7.0,0,Williams,25.0,4,1,0.0,Engine,32.0,-8
12804,431,2,14,44,0.0,5,1985,12,Italian Grand Prix,keke_rosberg,Finnish,18.0,1,Williams,25.0,4,1,0.0,Engine,37.0,-12
12805,323,4,20,17,0.0,5,1990,3,San Marino Grand Prix,boutsen,Belgian,6.0,0,Williams,15.0,2,1,0.0,Engine,33.0,-16
12806,327,8,25,7,0.0,5,1990,7,French Grand Prix,boutsen,Belgian,11.0,0,Williams,21.0,4,1,0.0,Engine,33.0,-17
12807,333,7,19,30,0.0,5,1990,13,Portuguese Grand Prix,boutsen,Belgian,27.0,1,Williams,44.0,3,2,0.0,Engine,33.0,-12
12808,356,4,23,3,0.0,5,1989,1,Brazilian Grand Prix,boutsen,Belgian,0.0,0,Williams,0.0,12,0,0.0,Engine,32.0,-19
12809,357,4,19,21,0.0,5,1989,2,San Marino Grand Prix,patrese,Italian,0.0,0,Williams,3.0,6,0,0.0,Engine,35.0,-15
12810,465,16,20,43,0.0,5,1983,14,European Grand Prix,keke_rosberg,Finnish,25.0,1,Williams,36.0,4,1,0.0,Engine,35.0,-4
12811,439,15,21,11,0.0,5,1984,4,San Marino Grand Prix,laffite,French,0.0,0,Williams,9.0,5,0,0.0,Engine,41.0,-6
12812,445,5,23,5,0.0,5,1984,10,British Grand Prix,keke_rosberg,Finnish,20.5,1,Williams,25.5,5,1,0.0,Engine,36.0,-18
12813,446,12,21,10,0.0,5,1984,11,German Grand Prix,laffite,French,5.0,0,Williams,25.5,5,1,0.0,Engine,40.0,-9
12814,447,11,23,12,0.0,5,1984,12,Austrian Grand Prix,laffite,French,5.0,0,Williams,25.5,6,1,0.0,Engine,41.0,-12
12815,448,8,20,23,0.0,5,1984,13,Dutch Grand Prix,laffite,French,5.0,0,Williams,25.5,6,1,0.0,Engine,41.0,-12
12816,450,14,19,27,0.0,5,1984,15,European Grand Prix,laffite,French,5.0,0,Williams,25.5,6,1,0.0,Engine,41.0,-5
12817,451,4,22,39,0.0,5,1984,16,Portuguese Grand Prix,keke_rosberg,Finnish,20.5,1,Williams,25.5,6,1,0.0,Engine,36.0,-18
12818,578,15,24,22,0.0,5,1975,3,South African Grand Prix,merzario,Italian,0.0,0,Williams,0.0,14,0,0.0,Engine,32.0,-9
12819,583,15,17,64,0.0,5,1975,8,Dutch Grand Prix,laffite,French,0.0,0,Williams,0.0,12,0,0.0,Engine,32.0,-2
12820,587,28,22,14,0.0,5,1975,12,Austrian Grand Prix,vonlanthen,Swiss,0.0,0,Williams,6.0,9,0,0.0,Engine,33.0,6
12821,478,19,14,25,0.0,5,1982,12,German Grand Prix,daly,Irish,7.0,0,Williams,40.0,4,0,0.0,Engine,29.0,5
